2016-04-01,73.951126
2016-04-02,73.4231
2016-04-03,68.428116
2016-04-04,66.36803
2016-04-05,62.711155
2016-04-06,62.169624
2016-04-07,62.68615
2016-04-08,65.03658
2016-04-09,67.57794
2016-04-10,64.72659
2016-04-11,56.810463
2016-04-12,54.02453
2016-04-13,50.721794
2016-04-14,51.91165
2016-04-15,53.969933
2016-04-16,61.073376
2016-04-17,54.87722
2016-04-18,48.462975
2016-04-19,44.61406
2016-04-20,43.460167
2016-04-21,47.88968
2016-04-22,53.031315
2016-04-23,63.864143
2016-04-24,65.841354
2016-04-25,64.91326
2016-04-26,60.67138
2016-04-27,60.461502
2016-04-28,64.16073
2016-04-29,65.38684
2016-04-30,72.36124
2016-05-01,62.891304
2016-05-02,54.02811
2016-05-03,49.28212
2016-05-04,43.35497
2016-05-05,40.450775
2016-05-06,40.783913
2016-05-07,45.615654
2016-05-08,47.08937
2016-05-09,40.888454
2016-05-10,36.138412
2016-05-11,33.561398
2016-05-12,34.849594
2016-05-13,42.30143
2016-05-14,53.311398
2016-05-15,49.78701
2016-05-16,39.490196
2016-05-17,34.482105
2016-05-18,29.778046
2016-05-19,31.611366
2016-05-20,40.295143
2016-05-21,51.83249
2016-05-22,49.017788
2016-05-23,42.480232
2016-05-24,39.526722
2016-05-25,37.683205
2016-05-26,43.561478
2016-05-27,48.71803
2016-05-28,59.806084
2016-05-29,60.20337
2016-05-30,55.771248
2016-05-31,51.88549
2016-06-01,46.719482
2016-06-02,42.685863
2016-06-03,40.392334
2016-06-04,43.807495
2016-06-05,39.605885
2016-06-06,33.8071
2016-06-07,28.562397
2016-06-08,26.634869
2016-06-09,29.656738
2016-06-10,36.287457
2016-06-11,48.150436
2016-06-12,46.706383
2016-06-13,36.976074
2016-06-14,33.249493
2016-06-15,31.378956
2016-06-16,33.504543
2016-06-17,42.75035
2016-06-18,54.157097
2016-06-19,51.117462
2016-06-20,42.744244
2016-06-21,37.283916
2016-06-22,39.008087
2016-06-23,41.90107
2016-06-24,53.279613
2016-06-25,65.2263
2016-06-26,65.04007
2016-06-27,59.03712
2016-06-28,56.84406
2016-06-29,54.24094
2016-06-30,55.235394
2016-07-01,55.35604
2016-07-02,56.26133
2016-07-03,50.332485
2016-07-04,42.605278
2016-07-05,36.02219
2016-07-06,33.1165
2016-07-07,34.260612
2016-07-08,40.67739
2016-07-09,53.12464
2016-07-10,49.301514
2016-07-11,44.61003
2016-07-12,38.448906
2016-07-13,38.522858
2016-07-14,37.08883
2016-07-15,49.027657
2016-07-16,56.88575
2016-07-17,55.163483
2016-07-18,46.031883
2016-07-19,42.816746
2016-07-20,39.043358
2016-07-21,41.070934
2016-07-22,50.776367
2016-07-23,58.16989
2016-07-24,58.6198
2016-07-25,51.72605
2016-07-26,50.174904
2016-07-27,50.58098
2016-07-28,51.988068
2016-07-29,59.70052
2016-07-30,69.10521
2016-07-31,68.7021
2016-08-01,58.27303
2016-08-02,49.337906
2016-08-03,40.919018
2016-08-04,41.35334
2016-08-05,43.567883
2016-08-06,51.282436
2016-08-07,52.35356
2016-08-08,44.11038
2016-08-09,39.465324
2016-08-10,40.453823
2016-08-11,39.923916
2016-08-12,47.245827
2016-08-13,51.212067
2016-08-14,49.683292
2016-08-15,43.440147
2016-08-16,0.0
2016-08-17,36.217224
2016-08-18,38.790253
2016-08-19,44.475113
2016-08-20,50.94189
2016-08-21,52.08787
2016-08-22,46.519417
2016-08-23,45.145622
2016-08-24,47.30084
2016-08-25,51.064186
2016-08-26,57.437202
2016-08-27,65.55461
2016-08-28,67.079575
2016-08-29,59.97614
2016-08-30,57.126392
2016-08-31,56.53806
2016-09-01,50.37062
2016-09-02,49.64238
2016-09-03,51.46009
2016-09-04,48.23184
2016-09-05,40.888374
2016-09-06,34.32963
2016-09-07,33.717144
2016-09-08,36.138084
2016-09-09,43.969456
2016-09-10,53.03135
2016-09-11,50.249966
2016-09-12,45.26929
2016-09-13,42.5643
2016-09-14,42.194077
2016-09-15,40.63403
2016-09-16,48.796455
2016-09-17,56.97284
2016-09-18,58.64962
2016-09-19,52.503345
2016-09-20,51.827965
2016-09-21,51.54924
2016-09-22,57.00911
2016-09-23,66.17842
2016-09-24,70.95586
2016-09-25,71.28755
2016-09-26,62.914986
2016-09-27,57.87195
2016-09-28,55.07742
2016-09-29,59.95372
2016-09-30,61.169365
2016-10-01,62.0982
2016-10-02,58.586174
2016-10-03,49.419453
2016-10-04,40.753254
2016-10-05,38.710648
2016-10-06,37.953194
2016-10-07,43.753357
2016-10-08,50.32177
2016-10-09,49.646606
2016-10-10,42.777176
2016-10-11,38.698982
2016-10-12,38.016655
2016-10-13,38.224686
2016-10-14,44.776283
2016-10-15,51.013115
2016-10-16,47.691833
2016-10-17,39.5106
2016-10-18,34.65467
2016-10-19,37.136326
2016-10-20,37.911945
2016-10-21,44.419106
2016-10-22,52.054714
2016-10-23,52.970085
2016-10-24,45.55945
2016-10-25,49.39203
2016-10-26,50.118675
2016-10-27,52.60756
2016-10-28,55.768284
2016-10-29,62.06868
2016-10-30,59.349174
2016-10-31,54.806305
2016-11-01,45.700676
2016-11-02,40.959297
2016-11-03,39.981262
2016-11-04,44.221806
2016-11-05,47.997284
2016-11-06,44.533653
2016-11-07,34.18611
2016-11-08,29.560738
2016-11-09,29.327423
2016-11-10,32.85544
2016-11-11,37.281677
2016-11-12,45.54419
2016-11-13,44.892586
2016-11-14,34.324905
2016-11-15,31.550043
2016-11-16,31.34494
2016-11-17,37.39428
2016-11-18,43.50016
2016-11-19,54.0623
2016-11-20,52.261345
2016-11-21,43.24968
2016-11-22,42.638832
2016-11-23,45.55535
2016-11-24,49.511703
2016-11-25,55.48608
2016-11-26,61.19943
2016-11-27,57.75948
2016-11-28,50.77481
2016-11-29,49.530746
2016-11-30,47.791412
2016-12-01,43.971367
2016-12-02,48.088654
2016-12-03,51.172615
2016-12-04,47.28099
2016-12-05,39.379272
2016-12-06,35.38828
2016-12-07,32.074158
2016-12-08,35.083267
2016-12-09,43.394966
2016-12-10,53.64115
2016-12-11,53.754616
2016-12-12,44.60618
2016-12-13,43.972958
2016-12-14,41.992928
2016-12-15,46.218754
2016-12-16,54.02676
2016-12-17,63.040634
2016-12-18,61.335747
2016-12-19,58.435074
2016-12-20,54.372997
2016-12-21,52.25966
2016-12-22,51.048256
2016-12-23,55.802376
2016-12-24,55.420166
2016-12-25,55.13849
2016-12-26,51.648705
2016-12-27,44.764015
2016-12-28,41.704544
2016-12-29,38.060722
2016-12-30,32.523415
2016-12-31,0.0
2017-01-01,0.0
2017-01-02,0.0
2017-01-03,0.0
2017-01-04,25.506397
2017-01-05,28.063637
2017-01-06,28.406223
2017-01-07,42.176422
2017-01-08,43.509018
2017-01-09,34.635376
2017-01-10,29.736908
2017-01-11,29.858418
2017-01-12,33.059906
2017-01-13,40.811905
2017-01-14,48.513073
2017-01-15,50.445496
2017-01-16,36.338593
2017-01-17,35.05698
2017-01-18,36.286873
2017-01-19,40.176857
2017-01-20,43.965225
2017-01-21,54.149258
2017-01-22,47.929657
2017-01-23,39.29555
2017-01-24,37.961777
2017-01-25,39.17688
2017-01-26,41.056396
2017-01-27,55.067894
2017-01-28,58.551796
2017-01-29,58.379925
2017-01-30,52.582447
2017-01-31,47.116722
2017-02-01,44.535103
2017-02-02,38.612034
2017-02-03,41.932213
2017-02-04,50.99337
2017-02-05,45.750473
2017-02-06,42.212845
2017-02-07,42.118256
2017-02-08,41.06504
2017-02-09,46.859062
2017-02-10,49.699883
2017-02-11,58.542274
2017-02-12,56.67649
2017-02-13,52.85388
2017-02-14,48.056656
2017-02-15,47.803436
2017-02-16,45.789925
2017-02-17,52.97994
2017-02-18,63.58986
2017-02-19,65.05419
2017-02-20,58.257347
2017-02-21,54.75531
2017-02-22,56.164764
2017-02-23,59.27089
2017-02-24,68.22791
2017-02-25,79.30432
2017-02-26,78.69183
2017-02-27,72.759514
2017-02-28,71.83079
2017-03-01,65.80606
2017-03-02,62.410774
2017-03-03,63.57449
2017-03-04,66.2908
2017-03-05,62.19674
2017-03-06,61.13236
2017-03-07,58.39602
2017-03-08,61.510925
2017-03-09,64.4368
2017-03-10,69.06418
2017-03-11,74.97716
2017-03-12,76.755844
2017-03-13,78.50921
2017-03-14,83.607
2017-03-15,86.561325
2017-03-16,91.53352
2017-03-17,97.64932
2017-03-18,99.84636
2017-03-19,102.90573
2017-03-20,105.17967
2017-03-21,103.026474
2017-03-22,99.4171
2017-03-23,100.875534
2017-03-24,99.78665
2017-03-25,99.12253
2017-03-26,98.47229
2017-03-27,99.13649
2017-03-28,94.005936
2017-03-29,91.03073
2017-03-30,85.77868
2017-03-31,83.15791
