2016-04-01,54.39155060377393
2016-04-02,56.15694651975281
2016-04-03,51.74286845980502
2016-04-04,45.44771501917121
2016-04-05,40.79145864710268
2016-04-06,44.25411941177562
2016-04-07,58.95083356159768
2016-04-08,68.98152588391241
2016-04-09,69.44448492904989
2016-04-10,73.26445294319382
2016-04-11,51.05427349021738
2016-04-12,53.434737631586046
2016-04-13,51.930382749010704
2016-04-14,48.72216724408021
2016-04-15,56.600539822264196
2016-04-16,61.343908371630306
2016-04-17,56.19407144616724
2016-04-18,42.800659752971576
2016-04-19,38.385498342995376
2016-04-20,38.90801912629328
2016-04-21,41.54611537049877
2016-04-22,47.98810179951666
2016-04-23,59.34056320754938
2016-04-24,57.14634965559951
2016-04-25,58.88956335862995
2016-04-26,53.46224263410681
2016-04-27,54.58329412626168
2016-04-28,64.59734011687877
2016-04-29,72.77589290549359
2016-04-30,72.87220668011152
2016-05-01,50.57150327951457
2016-05-02,44.671380714823464
2016-05-03,44.62746492079165
2016-05-04,40.83069694122309
2016-05-05,44.10308271389174
2016-05-06,40.493384769191245
2016-05-07,51.33977526891974
2016-05-08,42.843771193576444
2016-05-09,34.71853654505943
2016-05-10,34.85481508785514
2016-05-11,33.99569657927546
2016-05-12,35.08334243136932
2016-05-13,44.15154656130819
2016-05-14,60.421809582620384
2016-05-15,51.269884101993554
2016-05-16,39.07223544050661
2016-05-17,29.992206206545006
2016-05-18,32.02365224562695
2016-05-19,34.821096727530346
2016-05-20,47.53822796621757
2016-05-21,60.856728169594135
2016-05-22,50.42653389780994
2016-05-23,48.388896942740686
2016-05-24,44.28762173132066
2016-05-25,46.101171269469326
2016-05-26,45.96700325388536
2016-05-27,52.825687713746596
2016-05-28,67.3575604800513
2016-05-29,66.48212189920294
2016-05-30,57.45585797485544
2016-05-31,61.934005033101606
2016-06-01,43.03397346676338
2016-06-02,36.53904244417023
2016-06-03,50.93451933245103
2016-06-04,58.877054795986645
2016-06-05,50.74756518589302
2016-06-06,34.2398019399447
2016-06-07,28.365573791475
2016-06-08,32.39870308175789
2016-06-09,33.94370648479183
2016-06-10,46.2609701161151
2016-06-11,53.011239803874105
2016-06-12,52.75134760513646
2016-06-13,35.55262921239755
2016-06-14,30.830189935309704
2016-06-15,33.191736464936554
2016-06-16,32.65917936949517
2016-06-17,48.11938983672702
2016-06-18,57.37606660436966
2016-06-19,54.39359495258861
2016-06-20,42.897136510580694
2016-06-21,36.97459294453883
2016-06-22,39.87694907052815
2016-06-23,41.24699305846292
2016-06-24,49.14359564580107
2016-06-25,65.24893411074484
2016-06-26,60.22409365528547
2016-06-27,60.79243801130271
2016-06-28,52.969485961303256
2016-06-29,55.93961709539119
2016-06-30,60.88886642558611
2016-07-01,44.356225476361644
2016-07-02,53.64565554900449
2016-07-03,53.53168694269638
2016-07-04,42.82588734762798
2016-07-05,28.710258466301266
2016-07-06,28.30949367867083
2016-07-07,31.71172067425952
2016-07-08,41.42261506977576
2016-07-09,59.144283957734494
2016-07-10,39.9376806639695
2016-07-11,35.86577263683551
2016-07-12,36.9864270967888
2016-07-13,37.62242309345117
2016-07-14,39.86811492833991
2016-07-15,51.10619879453216
2016-07-16,57.305636039843975
2016-07-17,54.09999083900949
2016-07-18,38.63312131532518
2016-07-19,36.022092765410356
2016-07-20,38.896842410125785
2016-07-21,38.70843436015095
2016-07-22,45.89013677596724
2016-07-23,54.99727657692609
2016-07-24,51.82527127755713
2016-07-25,47.357682688972915
2016-07-26,46.245385252863315
2016-07-27,44.76018068415615
2016-07-28,50.658173498619476
2016-07-29,60.7226402518494
2016-07-30,70.63906270757718
2016-07-31,68.71793932987399
2016-08-01,48.18801404629445
2016-08-02,42.90364793809094
2016-08-03,36.10784295071557
2016-08-04,34.90396525294067
2016-08-05,43.819144893353126
2016-08-06,46.36723353699052
2016-08-07,46.59097466453589
2016-08-08,35.32712789344195
2016-08-09,29.349912897296967
2016-08-10,33.03091762234456
2016-08-11,33.96462448215708
2016-08-12,44.87798940113131
2016-08-13,41.87879649964002
2016-08-14,39.192445876455984
2016-08-15,47.561059193260704
2016-08-16,0.0
2016-08-17,36.66685613650399
2016-08-18,36.29716011342623
2016-08-19,48.28359301078625
2016-08-20,59.37523501496168
2016-08-21,29.33990465948
2016-08-22,42.20614812924599
2016-08-23,40.965666038817275
2016-08-24,40.34342078301287
2016-08-25,44.898982221201614
2016-08-26,54.69333661781521
2016-08-27,68.41877294616918
2016-08-28,74.64367948499367
2016-08-29,63.060792607433115
2016-08-30,59.252121921735665
2016-08-31,56.829068284973076
2016-09-01,37.97476152924005
2016-09-02,43.95195344697381
2016-09-03,53.12887608215131
2016-09-04,56.24351516947616
2016-09-05,32.362615401250764
2016-09-06,26.837520479388292
2016-09-07,27.79871955206416
2016-09-08,31.832815385258694
2016-09-09,44.48472881201796
2016-09-10,56.12336202149103
2016-09-11,54.62657928600942
2016-09-12,39.29269603360615
2016-09-13,35.188503704599356
2016-09-14,36.85371257939324
2016-09-15,38.6500731504438
2016-09-16,46.54162661726211
2016-09-17,56.24943210816416
2016-09-18,58.24779879344261
2016-09-19,39.73618874674808
2016-09-20,50.07402771429597
2016-09-21,44.13001652649131
2016-09-22,55.4799281680946
2016-09-23,57.71002344141072
2016-09-24,68.63491667768453
2016-09-25,67.30760121673012
2016-09-26,60.23230132664797
2016-09-27,50.25240668592156
2016-09-28,52.524757963397846
2016-09-29,61.595222410442545
2016-09-30,70.58021911241453
2016-10-01,56.59368415324807
2016-10-02,56.679023305098454
